t,is_nlos,nlosv,shadowing_dB,interference_dB,veg_atten_dB
21.2,1,1,5.90578673748302,1.94071039261904,2.76779663570413
21.4,1,1,5.90516652459025,1.93974644709332,2.76595029139902
21.6,1,1,5.94917234298063,1.96093519178175,2.76401980444603
21.8,1,1,5.91167554816901,1.94176496411841,2.76200584814758
22,1,1,5.90241713904934,1.9366254085158,2.75990912035225
22.2,1,1,5.90120675900442,1.93550980507626,2.75773034323135
22.4,1,1,5.89985067330101,1.93435717330913,2.7554702630474
22.6,1,1,5.89834968626302,1.93316789030583,2.75312964991479
22.8,1,1,5.89670463665016,1.93194234426859,2.75070929755259
23,1,1,5.89491639735445,1.93068093438688,2.74821002302964
23.2,1,1,5.89305657773185,1.92941911223541,2.74563266650206
23.4,1,1,5.89121029581486,1.92819901866481,2.74297809094303
23.6,1,1,5.88870177564107,1.92668567569256,2.74024718186528
23.8,1,1,5.88635017802697,1.92528501756149,2.73744084703602
24,1,1,5.88386025588052,1.92385065178025,2.73456001618475
24.2,1,1,5.91589928844448,1.93956424818448,2.73160564070368
24.4,1,1,5.88381710788889,1.92353290366201,2.7285786933412
24.6,1,1,5.87557140825364,1.91934998177344,2.72548016788824
24.8,1,1,5.87253921113229,1.91778550814926,2.72231107885784
25,1,1,5.8901149037967,1.92646913197642,2.71907246115778
25.2,1,1,5.88362154999392,1.92325804930697,2.71576536975662
25.4,0,0,4.73295160869178,1.40390635640294,2.71239087934317
25.6,0,0,4.72939625474305,1.40221979585425,2.70895008397936
25.8,0,0,4.72571332257554,1.40050403640767,2.70544409674692
26,0,0,4.72190415412372,1.39875962490904,2.70187404938771
26.2,0,0,4.71797011931183,1.39698711675551,2.69824109193793
26.4,0,0,4.71391261559482,1.39518707571652,2.69454639235636
26.6,0,0,4.70973306749367,1.3933600737531,2.69079113614672
26.8,0,0,4.70543292611912,1.39150669083255,2.68697652597423
27,0,0,4.70101366869084,1.38962751474193,2.68310378127655
27.2,0,0,4.69647679804699,1.38772314089793,2.67917413786926
27.4,0,0,4.69182384214794,1.38579417215486,2.67518884754585
27.6,0,0,4.68705635357533,1.3838412186114,2.67114917767263
27.8,0,0,4.68217590901038,1.38186489740807,2.66705641077835
28,0,0,4.67718410873176,1.37986583253546,2.66291184413897
28.2,0,0,4.67208257608552,1.37784465462953,2.65871678935753
28.4,0,0,4.66687295694742,1.37580200076414,2.65447257193935
28.6,0,0,4.6615569191927,1.37373851424826,2.65018053086259
28.8,0,0,4.65613615214675,1.37165484441458,2.64584201814453
29,0,0,4.65061236605113,1.36955164641668,2.64145839840339
29.2,0,0,4.6449872914904,1.36742958100764,2.63703104841618
29.4,0,0,4.63926267884151,1.36528931433074,2.63256135667246
29.6,0,0,4.63413467761757,1.36347566509775,2.62805072292428
29.8,0,0,4.6290693688789,1.36172380328829,2.62350055773244
30,0,0,4.62309628800917,1.35955253462974,2.61891228200921
30.2,0,0,4.6169920542928,1.35734654745565,2.61428732655763
30.4,0,0,4.61079731095858,1.35512576280461,2.60962713160759
30.6,0,0,4.60451336809434,1.35289079464677,2.60493295115375
30.8,0,0,4.60430655077655,1.35369757251448,2.60020622612344
31,0,0,4.6007616517878,1.35287928724868,2.59544865272386
31.2,0,0,4.59648909185048,1.35172945063925,2.59066172701336
