t,is_nlos,nlosv,shadowing_dB,interference_dB,veg_atten_dB
79.8,0,0,3.28625121049974,1.19598489990915,2.09436299067086
80,0,0,3.28469108874358,1.19642783587308,2.09544089710771
80.2,0,0,3.28297991292145,1.19678455423722,2.09645412716843
80.4,0,0,3.28126639484128,1.19712934110809,2.0974021507094
80.6,0,0,3.27975362410395,1.19756366912218,2.09828446019947
80.8,0,0,3.27824068289562,1.19798699991067,2.09910057401436
81,0,0,3.27696334961307,1.19851714580909,2.09985003036682
81.2,0,0,3.28342452219457,1.20290547938125,2.10053238882696
81.4,0,0,3.27305103385827,1.19886534001913,2.10114723128558
81.6,0,0,3.2711924914016,1.19907157110888,2.10169408763439
81.8,0,0,3.26936517727853,1.19928220153327,2.10217260600779
82,0,0,3.30825191005935,1.21983860337304,2.10258240937674
82.2,0,0,3.28249976727978,1.20806393003606,2.1029233628078
82.4,0,0,3.26386084698842,1.19983414454052,2.10319516497433
82.6,0,0,3.26162485565229,1.19979401504031,2.10339753660252
82.8,0,0,3.26634586192754,1.20322054105531,2.10353018944543
83,0,0,3.2681707157003,1.20518752124732,2.10359260030928
83.2,0,0,3.25509054263039,1.19969016197308,2.10358472975141
83.4,0,0,3.25298532670147,1.1996683284392,2.10350641643181
83.6,0,0,3.2506563046092,1.19952251140019,2.10335752265472
83.8,0,0,3.24802462705953,1.19921319672363,2.10313790988804
84,0,0,3.24547785365053,1.19893409177216,2.10284745212329
84.2,0,0,3.24304056732761,1.1986974105859,2.10248604985051
84.4,0,0,3.24064829709353,1.19847085533896,2.10205361742897
84.6,0,0,3.26223083667363,1.21021919463126,2.10155013427716
84.8,0,0,3.24390734761846,1.20200191498009,2.10097558184578
85,0,0,3.23309149736248,1.19752575485533,2.1003299657349
85.2,0,0,3.23038942173038,1.19709368693075,2.09961331509051
85.4,1,1,4.5279125699219,1.79676134027616,2.09882568281295
85.6,1,1,4.5945276775714,1.8309619848241,2.0979671468705
